YEAR,SERIAL,MONTH,HWTFINL,CPSID,ASECFLAG,STATEFIP,COUNTY,PERNUM,WTFINL,CPSIDP,CPSIDV,AGE,SEX,RACE,HISPAN,EMPSTAT,OCC,IND,DURUNEMP,EDUC,LNKFW1MWT,LowWage,TreatState,status_next_month,found_job,Post,monthly_cases,log_monthly_cases
2021,7227,4,3998.1511,20200300752600,,6,0,3,8094.0947,20200300752603,202003007526031,31,1,200,0,21,9620,7580,2,123,9257.3279,0,0,34.0,0,0,524399.0,13.170010030871682
2021,7371,3,4435.3238,20200300764300,2.0,6,6037,1,3360.8216,20200300764301,202003007643011,52,1,100,100,21,3930,7680,22,81,3532.7377,0,0,21.0,0,0,748457.0,13.525770369043022
2021,7358,4,3546.4432,20200300764300,,6,6037,1,3065.2636,20200300764301,202003007643011,53,1,100,100,21,3930,7680,27,81,3289.0368,0,0,21.0,0,0,524399.0,13.170010030871682
2021,7341,5,3641.0225,20200300764300,,6,6037,1,2908.1428,20200300764301,202003007643011,53,1,100,100,21,3930,7680,31,81,3256.3857,0,0,21.0,0,0,350129.0,12.76605979307451
2021,7371,3,4435.3238,20200300764300,2.0,6,6037,2,4435.3238,20200300764302,202003007643021,52,2,100,611,21,4760,8590,30,81,4572.8687,1,0,21.0,0,0,748457.0,13.525770369043022
2021,7358,4,3546.4432,20200300764300,,6,6037,2,3546.4432,20200300764302,202003007643021,52,2,100,611,21,4760,8590,35,81,3712.1095,1,0,21.0,0,0,524399.0,13.170010030871682
2021,7341,5,3641.0225,20200300764300,,6,6037,2,3641.0225,20200300764302,202003007643021,52,2,100,611,21,4760,8590,39,81,4068.2791,1,0,21.0,0,0,350129.0,12.76605979307451
2021,7371,3,4435.3238,20200300764300,2.0,6,6037,4,5326.6458,20200300764304,202003007643041,24,1,100,100,21,4020,8270,52,81,5654.3356,0,0,21.0,0,0,748457.0,13.525770369043022
2021,7358,4,3546.4432,20200300764300,,6,6037,4,4890.1724,20200300764304,202003007643041,24,1,100,100,21,4020,8270,57,81,5454.7449,0,0,21.0,0,0,524399.0,13.170010030871682
2021,7341,5,3641.0225,20200300764300,,6,6037,4,4768.2467,20200300764304,202003007643041,24,1,100,100,21,4020,8270,61,81,5029.6935,0,0,21.0,0,0,350129.0,12.76605979307451
2021,7368,4,3154.2003,20200300765700,,6,6067,2,2908.9408,20200300765702,202003007657021,78,1,100,0,21,4510,8980,3,91,2991.3304,0,0,34.0,0,0,524399.0,13.170010030871682
2021,7389,3,4739.8207,20200300766300,2.0,6,6087,4,6469.2018,20200300766304,202003007663043,23,2,100,100,21,5400,8980,26,81,6993.3327,0,0,34.0,0,0,748457.0,13.525770369043022
2021,7389,3,4739.8207,20200300766300,2.0,6,6087,3,4514.8841,20200300766305,202003007663051,17,1,100,100,21,7020,5790,1,73,4707.4399,1,0,34.0,0,0,748457.0,13.525770369043022
2021,7423,4,3701.0838,20200300771900,,6,0,1,3701.0838,20200300771901,202003007719011,73,1,100,0,21,1305,7270,4,111,3805.9092,0,0,10.0,1,0,524399.0,13.170010030871682
2021,7447,4,4028.5512,20200300774500,,6,6037,4,4890.1724,20200300774504,202003007745041,23,1,100,200,21,6260,8570,26,111,5454.7449,1,0,34.0,0,0,524399.0,13.170010030871682
2021,7456,5,3020.2138,20200300776800,,6,6037,1,3020.2138,20200300776801,202003007768011,57,1,100,0,21,2710,6570,52,111,3191.4278,0,0,10.0,1,0,350129.0,12.76605979307451
2021,7456,5,3020.2138,20200300776800,,6,6037,4,3020.2138,20200300776804,202003007768041,59,1,100,0,21,9142,6190,52,124,3191.4278,0,0,21.0,0,0,350129.0,12.76605979307451
2021,7500,3,4760.0732,20200300777300,2.0,6,6111,1,4760.0732,20200300777301,202003007773011,40,1,100,612,21,7200,8770,2,81,4828.3286,0,0,34.0,0,0,748457.0,13.525770369043022
2021,7572,3,3978.9352,20200300783000,2.0,6,6073,3,4606.3557,20200300783003,202003007830031,32,2,100,0,21,2310,7860,2,111,4876.9924,0,0,21.0,0,0,748457.0,13.525770369043022
2021,7546,4,3941.0882,20200300783000,,6,6073,3,4095.2502,20200300783003,202003007830031,32,2,100,0,21,2310,7860,7,111,4252.419,0,0,10.0,1,0,524399.0,13.170010030871682
2021,7706,3,3736.4006,20200300796500,2.0,6,6059,2,3736.4006,20200300796502,202003007965021,51,2,100,0,21,4435,6570,52,123,3923.1198,0,0,21.0,0,0,748457.0,13.525770369043022
2021,7680,4,3440.2107,20200300796500,,6,6059,2,3440.2107,20200300796502,202003007965021,51,2,100,0,21,4435,6570,57,123,3644.6538,0,0,21.0,0,0,524399.0,13.170010030871682
2021,7642,5,3391.276,20200300796500,,6,6059,2,3391.276,20200300796502,202003007965021,51,2,100,0,21,4435,6570,61,123,3607.0887,0,0,21.0,0,0,350129.0,12.76605979307451
2021,7725,3,4413.8734,20200300798800,2.0,6,6037,1,4413.8734,20200300798801,202003007988011,42,1,100,100,21,2770,8564,52,73,4477.1646,1,0,34.0,0,0,748457.0,13.525770369043022
2021,7661,5,4211.4727,20200300798800,,6,6037,1,4211.4727,20200300798801,202003007988011,42,1,100,100,21,2600,8564,52,73,4595.6531,1,0,21.0,0,0,350129.0,12.76605979307451
2021,7725,3,4413.8734,20200300798800,2.0,6,6037,2,4413.8734,20200300798803,202003007988031,42,1,100,100,21,2770,8564,52,81,4477.1646,1,0,21.0,0,0,748457.0,13.525770369043022
2021,7698,4,4061.1208,20200300798800,,6,6037,2,4061.1208,20200300798803,202003007988031,42,1,100,100,21,2770,8564,57,81,4347.5042,1,0,21.0,0,0,524399.0,13.170010030871682
2021,7661,5,4211.4727,20200300798800,,6,6037,2,4211.4727,20200300798803,202003007988031,42,1,100,100,21,2770,8564,61,81,4595.6531,1,0,21.0,0,0,350129.0,12.76605979307451
2021,7730,3,3281.982,20200300799400,2.0,6,6037,1,2809.7997,20200300799401,202003007994011,72,1,100,0,21,3602,8370,16,123,2897.7533,0,0,36.0,0,0,748457.0,13.525770369043022
2021,7851,4,4353.1326,20200300812300,,6,0,2,5263.9689,20200300812303,202003008123031,29,1,100,611,21,9620,7580,15,73,5664.7926,0,0,34.0,0,0,524399.0,13.170010030871682
2021,7934,3,4246.7231,20200300821000,2.0,6,0,1,4246.7231,20200300821001,202003008210011,39,1,100,0,21,2700,8590,52,81,4499.8138,1,0,34.0,0,0,748457.0,13.525770369043022
2021,7889,5,3854.3707,20200300822400,,6,0,1,3748.0111,20200300822401,202003008224011,53,1,100,0,21,7240,8590,3,91,3973.1185,1,0,21.0,0,0,350129.0,12.76605979307451
2021,7940,4,3379.8592,20200300823200,,6,0,1,3379.8592,20200300823201,202003008232011,66,2,100,0,21,3602,8170,8,81,3511.5248,0,0,36.0,0,0,524399.0,13.170010030871682
2021,8093,3,4549.1105,20200300836200,2.0,6,6037,1,4549.1105,20200300836201,202003008362011,58,2,100,100,21,4230,9290,2,92,4735.8899,0,0,10.0,1,0,748457.0,13.525770369043022
2021,8227,4,3222.935,20200300851700,,6,6037,1,2993.0121,20200300851701,202003008517011,70,1,100,0,21,2710,6570,52,111,3077.7829,0,0,21.0,0,0,524399.0,13.170010030871682
2021,8184,5,3249.2474,20200300851700,,6,6037,1,2769.5933,20200300851701,202003008517011,70,1,100,0,21,2710,6570,58,111,2855.2849,0,0,21.0,0,0,350129.0,12.76605979307451
2021,8349,3,3479.3272,20200300861000,2.0,6,6059,2,4456.1075,20200300861002,202003008610021,43,1,100,100,21,4720,4971,104,81,4520.0043,1,0,21.0,0,0,748457.0,13.525770369043022
2021,8335,4,3425.5549,20200300861000,,6,6059,2,3817.1076,20200300861002,202003008610021,43,1,100,100,21,4720,4971,109,81,4086.2836,1,0,21.0,0,0,524399.0,13.170010030871682
2021,8287,5,3297.6953,20200300861000,,6,6059,2,4313.9604,20200300861002,202003008610021,43,1,100,100,21,4720,4971,113,81,4707.49,1,0,21.0,0,0,350129.0,12.76605979307451
2021,8521,5,3829.032,20200300886900,,6,0,1,3700.8056,20200300886901,202003008869011,46,1,100,100,21,6260,770,12,20,4115.4653,0,0,10.0,1,0,350129.0,12.76605979307451
2021,8619,4,3477.2034,20200300892100,,6,6037,2,3477.2034,20200300892102,202003008921021,41,2,100,100,21,8740,3580,1,71,3610.2971,0,0,10.0,1,0,524399.0,13.170010030871682
2021,8630,5,2957.8677,20200300899000,,6,6111,3,4148.1531,20200300899003,202003008990031,25,2,100,0,21,4600,9290,48,111,4586.8687,0,0,34.0,0,0,350129.0,12.76605979307451
2021,8642,5,3553.792,20200300900600,,6,6059,4,4978.0381,20200300900604,202003009006041,19,1,803,600,21,3960,8590,2,81,5454.0058,1,0,21.0,0,0,350129.0,12.76605979307451
2021,8667,5,4590.5419,20200300903400,,6,6061,2,4590.5419,20200300903402,202003009034021,47,2,804,0,21,5240,5580,60,73,4901.2691,1,0,34.0,0,0,350129.0,12.76605979307451
2021,8764,4,3771.011,20200300908400,,6,0,1,3771.011,20200300908401,202003009084011,36,2,100,100,21,8740,2370,4,40,3999.2935,0,0,10.0,1,0,524399.0,13.170010030871682
2021,8764,4,3771.011,20200300908400,,6,0,2,4478.7683,20200300908402,202003009084021,33,1,100,100,21,9130,170,4,40,4665.4817,0,0,10.0,1,0,524399.0,13.170010030871682
2021,8878,3,4295.3348,20200300918500,2.0,6,0,2,4442.7546,20200300918502,202003009185021,41,1,100,0,21,440,6880,8,81,4552.1619,0,0,32.0,0,0,748457.0,13.525770369043022
2021,8791,5,3829.032,20200300918500,,6,0,2,3979.2409,20200300918502,202003009185021,41,1,100,0,21,6410,770,8,81,4119.6485,0,0,10.0,1,0,350129.0,12.76605979307451
2021,8911,3,3597.2418,20200300921500,2.0,6,6067,3,5122.1105,20200300921503,202003009215031,19,1,651,100,21,4055,8680,2,81,5378.5965,1,0,10.0,1,0,748457.0,13.525770369043022
2021,8978,4,3477.9068,20200300929800,,6,6081,1,3477.9068,20200300929801,202003009298011,66,1,100,0,21,6355,770,52,71,3576.4112,0,0,12.0,1,0,524399.0,13.170010030871682
2021,8998,3,4241.5305,20200300930200,2.0,6,6095,1,4241.5305,20200300930201,202003009302012,46,2,100,0,21,4965,5381,119,123,4424.607,1,0,34.0,0,0,748457.0,13.525770369043022
2021,8922,5,3689.1416,20200300930200,,6,6095,1,3689.1416,20200300930201,202003009302012,46,2,100,0,21,2100,7270,4,123,3944.8101,0,0,21.0,0,0,350129.0,12.76605979307451
2021,9076,3,3606.9015,20200300937300,2.0,6,6037,1,3156.4672,20200300937301,202003009373011,48,1,100,100,21,7800,1190,52,73,3405.9351,0,0,21.0,0,0,748457.0,13.525770369043022
2021,9057,4,3238.2619,20200300937300,,6,6037,1,3090.6207,20200300937301,202003009373011,48,1,100,100,21,7800,1190,57,73,3232.2422,0,0,21.0,0,0,524399.0,13.170010030871682
2021,8993,5,3295.0941,20200300937300,,6,6037,1,2898.5989,20200300937301,202003009373011,48,1,100,100,21,7800,1190,61,73,3223.3747,0,0,21.0,0,0,350129.0,12.76605979307451
2021,9076,3,3606.9015,20200300937300,2.0,6,6037,6,4031.1685,20200300937306,202003009373061,67,2,100,100,21,4110,8680,52,73,4208.1989,1,0,21.0,0,0,748457.0,13.525770369043022
2021,9057,4,3238.2619,20200300937300,,6,6037,6,3590.4423,20200300937306,202003009373061,67,2,100,100,21,4110,8680,57,73,3763.074,1,0,21.0,0,0,524399.0,13.170010030871682
2021,8993,5,3295.0941,20200300937300,,6,6037,6,3720.0539,20200300937306,202003009373061,67,2,100,100,21,4110,8680,61,73,3900.4567,1,0,21.0,0,0,350129.0,12.76605979307451
2021,9076,3,3606.9015,20200300937300,2.0,6,6037,7,5353.3084,20200300937307,202003009373071,24,2,100,100,21,4760,4795,52,73,5787.0302,1,0,21.0,0,0,748457.0,13.525770369043022
2021,9057,4,3238.2619,20200300937300,,6,6037,7,4628.144,20200300937307,202003009373071,24,2,100,100,21,4760,4795,57,73,4995.2226,1,0,21.0,0,0,524399.0,13.170010030871682
2021,8993,5,3295.0941,20200300937300,,6,6037,7,4847.717,20200300937307,202003009373071,24,2,100,100,21,4760,4795,61,73,5558.4341,1,0,21.0,0,0,350129.0,12.76605979307451
2021,9021,5,3346.0315,20200300942000,,6,6037,4,4768.2467,20200300942004,202003009420041,24,1,100,100,21,6260,770,26,73,5029.6935,0,0,21.0,0,0,350129.0,12.76605979307451
2021,9261,3,4329.8833,20200300956600,2.0,6,0,1,4329.8833,20200300956601,202003009566011,49,1,100,0,21,5610,6290,17,71,4587.9513,0,0,10.0,1,0,748457.0,13.525770369043022
2021,9412,3,4882.5284,20200300974300,2.0,6,6031,2,4882.5284,20200300974302,202003009743021,25,2,100,100,21,5240,8680,16,73,5468.3811,1,0,34.0,0,0,748457.0,13.525770369043022
2021,9419,3,4039.828,20200300974900,2.0,6,6079,4,5201.9318,20200300974904,202003009749041,24,1,100,0,21,4110,8680,4,111,5483.5472,1,0,21.0,0,0,748457.0,13.525770369043022
2021,9389,4,3735.6373,20200300974900,,6,6079,4,4411.5002,20200300974904,202003009749041,24,1,100,0,21,4110,8680,9,111,4816.3168,1,0,10.0,1,0,524399.0,13.170010030871682
2021,9353,5,3134.9416,20200300978000,,6,6079,1,3134.9416,20200300978001,202003009780011,73,2,100,0,21,120,3960,2,81,3257.8198,0,0,10.0,1,0,350129.0,12.76605979307451
2021,9353,5,3134.9416,20200300978000,,6,6079,2,3400.7392,20200300978002,202003009780021,74,1,100,0,21,9130,3960,6,81,3505.9586,0,0,36.0,0,0,350129.0,12.76605979307451
2021,9490,3,6550.5837,20200300980900,2.0,8,0,1,6550.5837,20200300980901,202003009809011,23,1,100,100,21,4140,8680,2,81,7171.3631,1,0,10.0,1,0,233193.0,12.359626004139486
2021,9547,3,5516.4864,20200300986300,2.0,8,8031,2,6574.8019,20200300986302,202003009863022,25,1,100,100,21,4760,5080,1,81,7152.7055,1,0,10.0,1,0,233193.0,12.359626004139486
2021,9738,3,4045.7029,20200301003600,2.0,8,0,1,4045.7029,20200301003601,202003010036011,47,1,100,100,21,6260,770,52,81,4623.8527,0,0,34.0,0,0,233193.0,12.359626004139486
2021,9824,5,3220.7535,20200301024600,,8,0,2,4724.6486,20200301024602,202003010246021,31,1,100,0,21,5400,8770,2,73,5088.4435,0,0,21.0,0,0,255926.0,12.452647526546926
2021,10260,5,3293.2505,20200301068300,,9,9001,2,3293.2505,20200301068302,202003010683021,58,2,100,612,21,4230,9290,20,30,3572.6084,0,0,21.0,0,0,70927.0,11.169420556984834
2021,10418,3,3829.0938,20200301072600,2.0,9,9001,2,3829.0938,20200301072602,202003010726021,58,2,100,0,21,5740,6390,4,73,4203.1734,0,0,21.0,0,0,199317.0,12.202656818229004
2021,10410,4,3692.9071,20200301072600,,9,9001,2,3692.9071,20200301072602,202003010726021,58,2,100,0,21,5740,6390,9,73,4010.5823,0,0,21.0,0,0,210923.0,12.259253158000899
2021,10316,5,3237.5202,20200301072600,,9,9001,2,3237.5202,20200301072602,202003010726021,58,2,100,0,21,5740,6390,13,73,3543.3514,0,0,32.0,0,0,70927.0,11.169420556984834
2021,10418,3,3829.0938,20200301072600,2.0,9,9001,3,4571.1434,20200301072603,202003010726031,28,1,100,0,21,9620,6390,4,73,5100.9275,0,0,21.0,0,0,199317.0,12.202656818229004
2021,10410,4,3692.9071,20200301072600,,9,9001,3,4075.9242,20200301072603,202003010726031,28,1,100,0,21,9620,6390,9,73,4492.2486,0,0,21.0,0,0,210923.0,12.259253158000899
2021,10316,5,3237.5202,20200301072600,,9,9001,3,3807.8725,20200301072603,202003010726031,28,1,100,0,21,9620,6390,13,73,4521.2155,0,0,21.0,0,0,70927.0,11.169420556984834
2021,10496,3,4299.5151,20200301078800,2.0,9,9001,2,4376.9211,20200301078802,202003010788021,44,1,100,400,21,9620,6390,4,73,4747.528,0,0,10.0,1,0,199317.0,12.202656818229004
2021,10608,3,3331.1893,20200301091300,2.0,9,9009,1,3331.1893,20200301091301,202003010913011,65,2,651,0,21,4150,8680,69,81,3671.8707,1,0,34.0,0,0,199317.0,12.202656818229004
2021,10707,3,3239.5939,20200301101500,2.0,9,9001,2,2800.0441,20200301101502,202003011015021,52,1,100,0,21,3960,8590,16,111,2964.9472,1,0,21.0,0,0,199317.0,12.202656818229004
2021,10700,4,3190.6468,20200301101500,,9,9001,2,2756.7587,20200301101502,202003011015021,52,1,100,0,21,3960,8590,21,111,2958.7727,1,0,21.0,0,0,210923.0,12.259253158000899
2021,10598,5,3007.3731,20200301101500,,9,9001,2,2599.8404,20200301101502,202003011015021,53,1,100,0,21,3960,8590,25,111,2814.6242,1,0,21.0,0,0,70927.0,11.169420556984834
2021,10713,3,3277.4733,20200301102300,2.0,9,9009,4,4192.5716,20200301102304,202003011023041,18,2,100,0,21,4110,8680,4,73,4814.2079,1,0,21.0,0,0,199317.0,12.202656818229004
2021,10705,4,3288.5185,20200301102300,,9,9009,4,4486.3809,20200301102304,202003011023041,18,2,100,0,21,4110,8680,9,73,4912.9733,1,0,21.0,0,0,210923.0,12.259253158000899
2021,10605,5,3098.1604,20200301102300,,9,9009,4,4572.7043,20200301102304,202003011023041,18,2,100,0,21,4950,5690,1,73,5105.5543,1,0,21.0,0,0,70927.0,11.169420556984834
2021,10835,5,3007.3731,20200301126100,,9,0,4,4572.7043,20200301126104,202003011261041,17,2,100,0,21,3960,8590,52,60,5105.5543,1,0,34.0,0,0,70927.0,11.169420556984834
2021,10939,3,3045.6444,20200301127100,2.0,9,0,1,3045.6444,20200301127101,202003011271011,56,1,100,200,21,4251,7770,9,30,3269.0533,0,0,10.0,1,0,199317.0,12.202656818229004
2021,10940,4,2889.495,20200301127100,,9,0,2,3979.9496,20200301127102,202003011271021,20,1,100,200,21,4720,4971,1,73,4648.4681,1,0,10.0,1,0,210923.0,12.259253158000899
2021,10958,3,3061.3311,20200301128700,2.0,9,0,2,3912.6231,20200301128702,202003011287021,28,1,100,0,21,4040,8680,43,92,4366.0863,1,0,34.0,0,0,199317.0,12.202656818229004
2021,11057,3,580.19,20200301138700,2.0,10,10005,1,580.19,20200301138701,202003011387011,63,2,100,0,21,51,8660,119,81,610.0544,1,0,34.0,0,0,56864.0,10.948435316618545
2021,11057,3,580.19,20200301138700,2.0,10,10005,2,962.657,20200301138702,202003011387021,21,1,100,0,21,6355,770,13,73,1040.3254,0,0,21.0,0,0,56864.0,10.948435316618545
2021,11052,4,585.3831,20200301138700,,10,10005,2,786.447,20200301138702,202003011387021,21,1,100,0,21,6355,770,18,73,876.9888,0,0,34.0,0,0,67595.0,11.121304088682715
2021,11213,5,864.0331,20200301164100,,10,10003,1,864.0331,20200301164101,202003011641011,26,1,100,0,21,2545,7860,1,111,958.1049,0,0,34.0,0,0,35262.0,10.470589534578744
2021,11385,4,522.4347,20200301173200,,10,10005,1,609.8946,20200301173201,202003011732011,72,1,100,0,21,220,770,4,111,645.1705,0,0,36.0,0,0,67595.0,11.121304088682715
2021,11738,3,501.3012,20200301206800,2.0,10,10003,1,501.3012,20200301206801,202003012068011,70,2,100,0,21,4020,8680,16,73,518.8652,1,0,10.0,1,0,56864.0,10.948435316618545
2021,11634,5,1154.9458,20200301207600,,10,10001,1,1154.9458,20200301207601,202003012076011,29,1,300,611,21,6260,770,4,10,1392.5267,0,0,10.0,1,0,35262.0,10.470589534578744
2021,11744,3,1103.8549,20200301207600,2.0,10,10001,6,975.5725,20200301207606,202003012076061,18,1,300,611,21,4020,8680,48,40,1050.22,1,0,10.0,1,0,56864.0,10.948435316618545
2021,11783,3,501.3012,20200301212400,2.0,10,10001,2,593.6493,20200301212402,202003012124021,70,1,100,0,21,9142,6190,16,73,622.9837,0,0,21.0,0,0,56864.0,10.948435316618545
2021,11770,4,522.4347,20200301212400,,10,10001,2,609.8946,20200301212402,202003012124021,70,1,100,0,21,9142,6190,21,73,645.1705,0,0,21.0,0,0,67595.0,11.121304088682715
2021,11677,5,506.8954,20200301212400,,10,10001,2,546.0604,20200301212402,202003012124021,70,1,100,0,21,9142,6190,25,73,554.5372,0,0,21.0,0,0,35262.0,10.470589534578744
2021,11815,5,403.9015,20200301229200,,11,11001,1,403.9015,20200301229201,202003012292011,66,1,200,0,21,5600,9390,52,73,457.2467,0,0,36.0,0,0,9826.0,9.192888978362427
2021,12619,2,570.0817,20200301289900,,11,11001,1,570.0817,20200301289901,202003012899011,34,2,200,0,21,3030,7460,47,111,781.4705,0,0,21.0,0,0,27874.0,10.23548550876242
2021,12713,3,461.6913,20200301298900,2.0,11,11001,2,528.3793,20200301298903,202003012989031,62,1,200,0,21,4030,8680,52,73,556.2007,1,0,34.0,0,0,27870.0,10.235342000707783
2021,12778,4,385.5944,20200301311200,,11,11001,2,943.4006,20200301311202,202003013112021,27,1,200,0,21,1360,7290,52,111,1164.5533,0,0,21.0,0,0,23341.0,10.058009591972299
2021,12655,5,379.6855,20200301311200,,11,11001,2,1019.7717,20200301311202,202003013112021,27,1,200,0,21,1360,7290,56,111,1220.3437,0,0,34.0,0,0,9826.0,9.192888978362427
2021,12761,5,376.6164,20200301324400,,11,11001,2,681.6693,20200301324409,202003013244091,26,2,200,0,21,2002,9590,61,111,856.63,0,0,21.0,0,0,9826.0,9.192888978362427
2021,13032,3,530.9894,20200301330500,2.0,11,11001,3,1252.1464,20200301330503,202003013305031,27,1,200,0,21,4220,7860,52,73,1620.542,0,0,21.0,0,0,27870.0,10.235342000707783
2021,12957,4,485.2101,20200301330500,,11,11001,3,943.4006,20200301330503,202003013305031,27,1,200,0,21,4220,7860,30,73,1164.5533,0,0,21.0,0,0,23341.0,10.058009591972299
2021,12813,5,474.4824,20200301330500,,11,11001,3,1019.7717,20200301330503,202003013305031,27,1,200,0,21,4220,7860,56,73,1220.3437,0,0,21.0,0,0,9826.0,9.192888978362427
2021,13126,3,411.2444,20200301341800,2.0,11,11001,3,519.7049,20200301341803,202003013418031,22,1,100,500,21,4251,7770,8,73,618.0726,0,0,10.0,1,0,27870.0,10.235342000707783
2021,13504,3,5016.8378,20200301381200,2.0,12,0,1,5003.9812,20200301381201,202003013812011,52,1,100,200,21,20,8660,52,111,5182.2081,1,1,21.0,0,0,1060686.0,13.874427369361134
2021,13478,4,4404.2806,20200301381200,,12,0,1,4019.7324,20200301381201,202003013812011,52,1,100,200,21,20,8660,57,111,4340.1374,1,1,21.0,0,0,1225008.0,14.018458748872751
2021,13364,5,4093.7088,20200301381200,,12,0,1,3923.0046,20200301381201,202003013812011,52,1,100,200,21,20,8660,61,111,4519.8034,1,1,21.0,0,0,705471.0,13.466622361322987
2021,13856,3,5319.8281,20200301415800,2.0,12,12086,3,5461.9336,20200301415803,202003014158031,28,2,100,600,21,4230,9290,3,92,5911.461,0,1,10.0,1,0,1060686.0,13.874427369361134
2021,13740,5,4371.2328,20200301415800,,12,12086,3,4761.7233,20200301415803,202003014158031,29,2,100,600,21,51,6070,12,92,5256.4499,0,1,34.0,0,0,705471.0,13.466622361322987
2021,13853,5,3998.7059,20200301426900,,12,0,2,3815.0208,20200301426902,202003014269021,36,2,100,200,21,4230,8660,52,73,4318.8184,1,1,21.0,0,0,705471.0,13.466622361322987
2021,14038,3,4964.2047,20200301434700,2.0,12,12086,1,4964.2047,20200301434701,202003014347011,40,1,100,0,21,4760,5580,65,123,5049.3856,1,1,21.0,0,0,1060686.0,13.874427369361134
2021,14013,4,4453.2586,20200301434700,,12,12086,1,4453.2586,20200301434701,202003014347011,40,1,100,0,21,4760,5580,70,123,4559.3681,1,1,21.0,0,0,1225008.0,14.018458748872751
2021,13941,5,4023.7191,20200301434700,,12,12086,1,4023.7191,20200301434701,202003014347011,40,1,100,0,21,4760,5580,74,123,4336.7939,1,1,21.0,0,0,705471.0,13.466622361322987
2021,14098,4,4267.9511,20200301443400,,12,12095,3,5493.6698,20200301443403,202003014434031,37,1,200,0,21,7200,8770,52,40,5712.4537,0,1,34.0,0,0,1225008.0,14.018458748872751
2021,14184,3,3407.2692,20200301449400,2.0,12,12111,2,4453.9075,20200301449402,202003014494021,57,1,100,0,21,6230,770,52,81,4605.0611,0,1,21.0,0,0,1060686.0,13.874427369361134
2021,14151,4,3214.6676,20200301449400,,12,12111,2,3981.638,20200301449402,202003014494021,57,1,100,0,21,6230,770,57,81,4201.3399,0,1,21.0,0,0,1225008.0,14.018458748872751
2021,14110,5,3148.922,20200301449400,,12,12111,2,4033.0073,20200301449402,202003014494021,57,1,100,0,21,6230,770,61,81,4384.8724,0,1,21.0,0,0,705471.0,13.466622361322987
2021,14276,3,5278.0293,20200301459300,2.0,12,12057,1,5278.0293,20200301459301,202003014593011,26,2,100,0,21,160,2370,48,111,5492.5063,0,1,21.0,0,0,1060686.0,13.874427369361134
2021,14247,4,4557.3806,20200301459300,,12,12057,1,4557.3806,20200301459301,202003014593011,26,2,100,0,21,2145,7270,48,111,4878.1266,0,1,10.0,1,0,1225008.0,14.018458748872751
2021,14341,3,4647.9865,20200301466500,2.0,12,12105,2,4965.4365,20200301466502,202003014665021,35,1,100,200,21,9620,8680,52,73,5266.3915,1,1,34.0,0,0,1060686.0,13.874427369361134
2021,14279,5,3667.7994,20200301466500,,12,12105,2,4292.6015,20200301466502,202003014665021,35,1,100,200,21,6230,770,52,73,4782.0879,0,1,21.0,0,0,705471.0,13.466622361322987
2021,14825,3,5309.1356,20200301519700,2.0,12,12105,1,5309.1356,20200301519701,202003015197011,54,1,200,300,21,9600,7580,48,73,5724.0222,0,1,21.0,0,0,1060686.0,13.874427369361134
2021,14787,4,5670.5667,20200301519700,,12,12105,1,5670.5667,20200301519701,202003015197011,54,1,200,300,21,9600,7580,53,73,6246.7692,0,1,21.0,0,0,1225008.0,14.018458748872751
2021,14727,5,5324.4668,20200301519700,,12,12105,1,5324.4668,20200301519701,202003015197011,54,1,200,300,21,9600,7580,57,73,6150.4731,0,1,21.0,0,0,705471.0,13.466622361322987
2021,14839,3,4503.9526,20200301521100,2.0,12,12011,2,5971.2263,20200301521102,202003015211021,30,2,806,0,21,3645,8080,8,123,6218.3066,0,1,34.0,0,0,1060686.0,13.874427369361134
2021,14981,3,5098.0877,20200301534400,2.0,12,12057,2,4166.2012,20200301534403,202003015344031,39,1,100,0,21,120,6870,52,111,4382.3224,0,1,21.0,0,0,1060686.0,13.874427369361134
2021,14958,4,4258.2551,20200301534400,,12,12057,2,4043.0659,20200301534403,202003015344031,39,1,100,0,21,120,6870,57,111,4151.4583,0,1,21.0,0,0,1225008.0,14.018458748872751
2021,14886,5,3695.0327,20200301534400,,12,12057,2,3698.7333,20200301534403,202003015344031,39,1,100,0,21,120,6870,61,111,4000.752,0,1,21.0,0,0,705471.0,13.466622361322987
2021,15107,5,4260.7909,20200301557900,,12,12099,2,4260.7909,20200301557902,202003015579021,57,2,100,611,21,4230,9290,8,40,4564.4404,0,1,21.0,0,0,705471.0,13.466622361322987
2021,15276,3,5232.5081,20200301564000,2.0,12,0,2,5232.5081,20200301564002,202003015640021,27,2,100,0,21,4600,8470,52,73,5445.1354,0,1,21.0,0,0,1060686.0,13.874427369361134
2021,15248,4,4606.5141,20200301564000,,12,0,2,4606.5141,20200301564002,202003015640021,27,2,100,0,21,4600,8470,57,73,4930.7181,0,1,21.0,0,0,1225008.0,14.018458748872751
2021,15365,3,4755.1203,20200301574400,2.0,12,12011,1,4755.1203,20200301574401,202003015744011,59,1,100,0,21,2700,8564,47,123,4916.4962,1,1,32.0,0,0,1060686.0,13.874427369361134
2021,15537,3,4577.2739,20200301591500,2.0,12,12011,1,4577.2739,20200301591501,202003015915011,49,2,100,0,21,1220,9590,8,123,4766.921,0,1,21.0,0,0,1060686.0,13.874427369361134
2021,15504,4,4232.9367,20200301591500,,12,12011,1,4232.9367,20200301591501,202003015915011,49,2,100,0,21,1220,9590,13,123,4491.0951,0,1,10.0,1,0,1225008.0,14.018458748872751
